item_id,capture_state,import_batch,source_file,source_sheet,source_row_id,composer,composer_source,conductor,conductor_source,musicians,musicians_source,title,title_source,label_raw,label_raw_source,catno_raw,catno_raw_source,year_recorded,year_recorded_source,year_released,year_released_source,format,format_source,track_listing,track_listing_source,discogs_id,discogs_id_source,ai_rating,ai_rating_source,ai_rating_confidence,ai_rating_confidence_source,ai_track_listing,ai_track_listing_source,ai_track_listing_confidence,ai_track_listing_confidence_source,ai_remarks,ai_remarks_source,ai_critical_notes,ai_critical_notes_source,ai_sources,ai_sources_source,qualifier_raw,combined_raw,split_outcome,split_reason,discogs_url,discogs_found,discogs_confidence_legacy,discogs_score_legacy,confirmed,decision_eligible
DG-0105,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,105,Pyotr Ilyich Tchaikovsky,legacy,Sir Adrian Boult,legacy,"Alexandre Nikolaïevitch Benois (Design [On The Front Cover]); Royal Philharmonic Orchestra (Orchestra); Evan Senior (Sleeve Notes); J. Davis (11) (Sleeve Notes); Raymond Cohen (Violin, Soloist); Pyotr Ilyich Tchaikovsky; Royal Philharmonic Orchestra; Sir Adrian Boult",discogs,Nutcracker Suite • Sleeping Beauty Suite,legacy,Classics For Pleasure,discogs,CFP 40369,legacy,Unknown,legacy,Unknown,legacy,Stereo,legacy,"Nutcracker Suite, Op.71a
Suite From The Sleeping Beauty, (Op.66)",discogs,2730762,discogs,,,,,,,,,,,,,,,,Classics For Pleasure CFP 40369,split,already-separate-in-source,https://www.discogs.com/release/2730762,yes,Exact,138,no,no
DG-0106,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,106,Pyotr Ilyich Tchaikovsky,legacy,Gunnar Staern,legacy,London Philharmonic Orchestra (Orchestra); Ludwig Hoffmann (Piano); Pyotr Ilyich Tchaikovsky; Gunnar Staern; London Philharmonic Orchestra; Ludwig Hoffmann,discogs,Piano Concerto N° 1,legacy,Marble Arch,discogs,MAL 554,legacy,Unknown,legacy,1965,legacy,Mono,legacy,Piano Concerto No. 1 In B Flat Minor Op. 23,discogs,6911350,discogs,,,,,,,,,,,,,,,,Marble Arch MAL 554,split,already-separate-in-source,https://www.discogs.com/release/6911350,yes,Exact,128,no,no
DG-0107,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,107,Pyotr Ilyich Tchaikovsky,legacy,Joseph Levine,legacy,Ballet Theatre Orchestra (Orchestra); Sergio Bersani (Photography By); Pyotr Ilyich Tchaikovsky; Ballet Theatre Orchestra; Joseph Levine,discogs,Selections From Swan Lake,legacy,Music For Pleasure,discogs,MFP 2020,legacy,Unknown,legacy,Unknown,legacy,Mono,legacy,"A1 Introduction Act II (No. 9)
A2 Danse Des Cygnes - Act II (No. 12)
A3 Pas De Deux - Act II (No. 13)
A4 Les Cygnettes - Act II (No. 14)
A5 Variation - Act I (No. 14a)
A6 The Swan Queen - Act II (No. 16)
A7 Introduction - Act III (No. 15)
A8 Valse - Act I (No. 4)
B1 Danse Espagnole - Act III (No. 22)
B2 Danse Hongroise, Czardas - Act III (No. 24)
B3 Mazurka - Act III (No. 25)
B4 Danse Des Petits Cygnes - Act IV (No. 30)
B5 Scene And Valse - Act III (No. 20)
B6 Finale Ultimo (No. 32)",discogs,2055961,discogs,,,,,,,,,,,,,,,,Music For Pleasure MFP 2020,split,already-separate-in-source,https://www.discogs.com/release/2055961,yes,Exact,138,no,no
DG-0108,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,108,Pyotr Ilyich Tchaikovsky,legacy,Robert Irving (2),legacy,Charles Reid (2) (Liner Notes); Philharmonia Orchestra (Orchestra); Houston Rogers (Photography By); Pyotr Ilyich Tchaikovsky; Robert Irving (2); Philharmonia Orchestra,discogs,Swan Lake,legacy,His Master's Voice,discogs,CLP.1018,legacy,Unknown,legacy,Unknown,legacy,Mono,legacy,"""Le Lac Des Cygnes"" (""Swan Lake""), Op. 20 - Ballet Suite
A1 Introduction
Act I
A2a No. 1 - Scène
A2b No. 2 - Valse
A2c No. 7 - Sujet
A2d No. 8 - Danses Des Coupes
Act II
A3a No. 10 - Scène (""Swan Theme"")
A3b No. 13 - Danses Des Cygnes, Nos. 4 And 5
Act III
B1a No. 20 - Danse Hongroise (Czardas)
B1b No. 21 - Danse Espagnole
B1c No. 22 - Danse Napolitaine
B1d No. 23 - Mazurka
B1e No. 5 - Pas De Deux, Nos. 1 And 2 (Act I)
B1f No. 24 - Scène
Act IV
B2a No. 25 - Entr'acte
B2b No. 26 - Scène
B2c No. 27 - Danses Des Petits Cygnes
B2d No. 28 - Scène
B2e No. 29 - Scène Finale",discogs,13365019,discogs,,,,,,,,,,,,,,,,His Master's Voice CLP.1018,split,already-separate-in-source,https://www.discogs.com/release/13365019,yes,Exact,138,no,no
DG-0109,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,109,Pyotr Ilyich Tchaikovsky,legacy,Sir Malcolm Sargent,legacy,C. B. Rees (Liner Notes); Royal Philharmonic Orchestra (Orchestra); Godfrey MacDomnic (Photography By [Front Cover]); Pyotr Ilyich Tchaikovsky; Royal Philharmonic Orchestra; Sir Malcolm Sargent,discogs,"""1812"" - Marche Slave - Romeo & Juliet - Sleeping Beauty Waltz",legacy,His Master's Voice,discogs,SXLP 20023,legacy,Unknown,legacy,1961,legacy,Stereo,legacy,"A1 Overture 1812, Op. 49
A2 Marche Slave, Op. 31
B1 Romeo And Juliet - Fantasy Overture
B2 Waltz (From ""The Sleeping Beauty"" Ballet, Op. 66, Act 1)",discogs,28092040,discogs,,,,,,,,,,,,,,,,His Master's Voice SXLP 20023,split,already-separate-in-source,https://www.discogs.com/release/28092040,yes,Exact,128,no,no
DG-0110,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,110,Pyotr Ilyich Tchaikovsky,legacy,Bernstein and Ormandy,legacy,New York Philharmonic and Philadelphia,legacy,Greatest Hits Volume 2,legacy,,,CBS00327,legacy,Unknown,legacy,1974,legacy,Stereo,legacy,"Tchaikovsky's Greatest Hits, Vol. 2 (compilation; tracks include: None But The Lonely Heart; Waltz from Sleeping Beauty (Act I); Capriccio Italien, Op.45; Waltz from Eugene Onegin; Andante cantabile (String Quartet No.1); plus additional anthology items).",legacy,,,,,,,,,,,,,,,,,,CBS00327,bare-catno,no-label-present,,no,Not found,,no,no
DG-0111,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,111,Pyotr Ilyich Tchaikovsky,legacy,Zubin Mehta,legacy,Maas-Row Carillons (Bells [E Flat And B Flat]); Maas-Row Carillons (Carillon); Malcolm Rayment (Liner Notes); W (12) (Mastered By); Los Angeles Philharmonic Orchestra (Orchestra); Pyotr Ilyich Tchaikovsky; Los Angeles Philharmonic Orchestra; Zubin Mehta,discogs,Overture Solennelle 1812 / Fantasy Overture 'Romeo And Juliet',legacy,Decca,discogs,SXL 6448,legacy,Unknown,legacy,1970,legacy,Stereo,legacy,"A Ouverture Solennelle 1812, Op. 49
B Fantasy Overture - 'Romeo And Juliet'",discogs,2049899,discogs,,,,,,,,,,,,,,,,Decca SXL 6448,split,already-separate-in-source,https://www.discogs.com/release/2049899,yes,Exact,128,no,no
DG-0112,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,112,Pyotr Ilyich Tchaikovsky,legacy,Anatole Fistoulari; Pierre Monteux,legacy,London Symphony Orchestra (Orchestra); Pyotr Ilyich Tchaikovsky; London Symphony Orchestra,discogs,Ballet Suites,legacy,Reader's Digest,discogs,RDS 8051,legacy,Unknown,legacy,1962,legacy,Mono,legacy,"The Nutcracker Suite, Op.71a
Swan Lake-Ballet. Op.20
The Sleeping Beauty-Ballet, Op.66",discogs,2998840,discogs,,,,,,,,,,,,,,,,Reader's Digest RDS 8051,split,already-separate-in-source,https://www.discogs.com/release/2998840,yes,Exact,130,no,no
DG-0113,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,113,Pyotr Ilyich Tchaikovsky,legacy,Sir Malcolm Sargent,legacy,C. B. Rees (Liner Notes); Royal Philharmonic Orchestra (Orchestra); Pyotr Ilyich Tchaikovsky; Royal Philharmonic Orchestra; Sir Malcolm Sargent,discogs,"""1812"" - Marche Slave - Romeo & Juliet - Sleeping Beauty Waltz",legacy,His Master's Voice,discogs,XLP 20023,legacy,Unknown,legacy,1960,legacy,Mono,legacy,"A1 Overture 1812, Op. 49
A2 Marche Slave, Op. 31
B1 Romeo And Juliet - Fantasy Overture
B2 Waltz (From ""The Sleeping Beauty"" Ballet, Op. 66, Act 1)",discogs,2636737,discogs,,,,,,,,,,,,,,,,His Master's Voice XLP 20023,split,already-separate-in-source,https://www.discogs.com/release/2636737,yes,Exact,128,no,no
DG-0114,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,114,Pyotr Ilyich Tchaikovsky,legacy,Eugene Ormandy,legacy,Eugene Ormandy; The Philadelphia Orchestra; Pyotr Ilyich Tchaikovsky,discogs,"Symphony No. 6 In B Minor (""Pathetique"")",legacy,CBS,discogs,SBRG 72004,legacy,Unknown,legacy,1960,legacy,Stereo,legacy,"A1 I- Adagio
A2 II- Allegro
B1 III- Allegro Molto
B2 IV- Finale",discogs,8848379,discogs,,,,,,,,,,,,,,,,CBS SBRG 72004,split,already-separate-in-source,https://www.discogs.com/release/8848379,yes,Label+Cat,58,no,no
DG-0115,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,115,Pyotr Ilyich Tchaikovsky,legacy,André Previn,legacy,"Christopher Parker (Engineer [Balance]); London Symphony Orchestra (Orchestra); Louis-François Lejeune (Painting [Uncredited; ""Battle Of Moscow, 7th September 1812""]); Christopher Bishop (Producer [Recording]); William Mann (Sleeve Notes); London Symphony Orchestra; André Previn; Pyotr Ilyich Tchaikovsky",discogs,1812 Overture,legacy,His Master's Voice,discogs,Q4ASD 2894,legacy,Unknown,legacy,1973,legacy,Quad,legacy,"A1 Overture '1812', Op. 49
A2 Marche Slave, Op. 31
B Fantasy Overture 'Romeo And Juliet'",discogs,10228271,discogs,,,,,,,,,,,,,,,,His Master's Voice Q4ASD 2894,split,already-separate-in-source,https://www.discogs.com/release/10228271,yes,Exact,138,no,no
DG-0116,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,116,Joe Hisaishi,legacy,Inbal,legacy,Wiener Symphoniker (Orchestra); Antoine Tamestit (Viola); Joe Hisaishi,discogs,Joe Hisaishi In Vienna (Symphony No. 2 · Viola Saga),legacy,Deutsche Grammophon,discogs,650196,legacy,Unknown,legacy,2024,legacy,Mono,legacy,"Symphony No. 2
Viola Saga",discogs,31153631,discogs,,,,,,,,,,,,,,,,Deutsche Grammophon 650196,split,already-separate-in-source,https://www.discogs.com/release/31153631,yes,Exact,120,no,no
DG-0117,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,117,Pyotr Ilyich Tchaikovsky,legacy,Efrem Kurtz,legacy,"Philharmonia Orchestra (Orchestra); Angus McBean (Photography By [Efrem Kurtz], Photography By [Diana Menubin]); Houston Rogers (Photography By [Margot Fonteyn]); Bath & Wilts Chronicle (Photography [Yehudi Menuhin And Margot Fonteyn]); Yehudi Menuhin (Soloist, Violin); Pyotr Ilyich Tchaikovsky; Yehudi Menuhin; Philharmonia Orchestra; Efrem Kurtz",discogs,The Tchaikovsky Ballets - Highlights From Swan Lake - The Sleeping Beauty - Nutcracker,legacy,His Master's Voice,discogs,SLS 859,legacy,Unknown,legacy,1973,legacy,Stereo,legacy,""" Le Lac Des Cygnets "" ("" Swan Lake "") , Op. 20
A1a Introduction.
A1b No. 2: Valse, ( Act 1 ).
A1c No. 4: Pas De Trois, Nos. 1 To 6 ( Act 1 ).
A2 No. 5: Pas De Deux, Nos 1 & 2 ( Act 1 ).
B1a No. 5: Pas De Deux, Nos 3 & 4 ( Act 1 ).
B1b No. 10: Scene ( Act II ).
B1c No. 13 Danses De Cygnes, Nos 1, 2 & 4 ( Act III ).
B2a No. 13 Danses De Cygnes, No. 5 ( Act II ).
B2b No. 20 Danse Hongroise (Czardas) ( Act III ).
B2c Danse Russe (From Supplement)
"" La Belle Au Bois Dormant "" ("" The Sleeping Beauty ""). Op. 66
Introduction. Prologue :
C1 No. 2. Scene Dansante. No. 3. Pas De Six
Act One
C2 No. 6. Valse.
C3 No. 8. Pas D'Action
Act 111.
D1 No. 22. Polonaise.
D2 No. 23. Pas De Trois.
D3 No. 25. Pas De Deux.
D4 No. 26 Pas De Caractère.
D5 No. 28 Pas De Deux.
D6 No. 30 Finale Et Apotheose
"" Casse- Noisette "" ("" Nutcracker ""), Op. 71
E1 Ouverture
E2a No. 2 : Marche
E2b No 3 : Petit Galop Des Enfants Et Entrée Des Parents
E2c No 8 : Scene
E2d No 9 : Valse Des Flocons Des Neige
E3 No 12 : Divertissement : (A) Le Cocolat (B) Le Café
F1 No 12 : Divertissement : (C) Le The ; (D) Le Trepak ; (E) Danse Le Mirlitons
F2 No 13 : Valse Des Fleurs
F3 No 14a : Pas De Deux ( La Fee Dragée Avec Le Prince Orgeat )
F4 No 14b : Pour Le Danseur ; No 14c : Pour La Danseuse ; No 14d : Coda : No15 : Valse Finale",discogs,10805645,discogs,,,,,,,,,,,,,,,,His Master's Voice SLS 859,split,already-separate-in-source,https://www.discogs.com/release/10805645,yes,Fallback,8,no,no
DG-0118,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,118,Pyotr Ilyich Tchaikovsky,legacy,Kletski,legacy,"Hal Patino (Bass); Matt Thompson (Drums); Kol Marshall (Engineer); J.T. Longoria (Engineer [2nd]); Andy LaRocque (Guitar); Mike Wead (Guitar); Andy LaRocque (Keyboards, Strings, Harpsichord); King Diamond (2) (Keyboards, Strings, Harpsichord); Kol Marshall (Keyboards, Strings, Harpsichord); King Diamond (2) (Mixed By, Mastered By); Kol Marshall (Mixed By, Mastered By); Andy LaRocque (Producer); King Diamond (2) (Producer); Kol Marshall (Producer); King Diamond (2) (Vocals); King Diamond",discogs,Abigail II: The Revenge,legacy,Sum Records (2),discogs,2241-2,legacy,Unknown,legacy,2004,legacy,Stereo,legacy,"1 Spare This Life – 1:44
2 The Storm – 4:22
3 Mansion In Sorrow – 3:36
4 Miriam – 5:10
5 Little One – 4:31
6 Slippery Stairs – 5:10
7 The Crypt – 4:11
8 Broken Glass – 4:13
9 More Than Pain – 2:31
10 The Wheelchair – 5:19
11 Spirits – 4:57
12 Mommy – 6:26
13 Sorry Dear – 0:54",discogs,9088802,discogs,,,,,,,,,,,,,,,,Sum Records (2) 2241-2,split,already-separate-in-source,https://www.discogs.com/release/9088802,yes,Label+Cat,50,no,no
DG-0119,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,119,Pyotr Ilyich Tchaikovsky,legacy,Sir Malcolm Sargent,legacy,Paul Affelder (Liner Notes); London Symphony Orchestra (Orchestra); Pyotr Ilyich Tchaikovsky; Sir Malcolm Sargent; London Symphony Orchestra,discogs,Symphony No. 5 (In E Minor Opus 64),legacy,Hallmark Records,discogs,HM 511,legacy,Unknown,legacy,1967,legacy,Mono,legacy,"Symphony No. 5 In E Minor, Op. 64",discogs,7594967,discogs,,,,,,,,,,,,,,,,Hallmark Records HM 511,split,already-separate-in-source,https://www.discogs.com/release/7594967,yes,Exact,128,no,no
DG-0120,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,120,Pyotr Ilyich Tchaikovsky,legacy,Bernstein and Ormandy,legacy,New York Philharmonic and Philadelphia,legacy,Greatest Hits Volume 1,legacy,,,CBS0003,legacy,,,1969,legacy,Stereo,legacy,"Trepak (The Nutcracker)
Waltz of the Flowers (The Nutcracker)
Andante cantabile (Symphony No.5)
Waltz (Serenade for Strings)
1812 Overture, Op.49",legacy,,,,,,,,,,,,,,,,,,CBS0003,bare-catno,no-label-present,,no,Not found,,no,no
DG-0121,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,121,Pyotr Ilyich Tchaikovsky,legacy,Samuel Samosud,legacy,Bolshoi Theatre Orchestra (Orchestra); Emil Gilels (Piano); Emil Gilels; Pyotr Ilyich Tchaikovsky; Samuel Samosud; Bolshoi Theatre Orchestra,discogs,Concerto 1 Opus 23,legacy,Allegro Records,discogs,ALL 718,legacy,,,1964,legacy,Stereo,legacy,"A Allegro Non Troppo
B1 Andantino Simplice
B2 Allegro Con Fuoco",discogs,4332533,discogs,,,,,,,,,,,,,,,,Allegro Records ALL 718,split,already-separate-in-source,https://www.discogs.com/release/4332533,yes,Exact,138,no,no
DG-0122,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,122,Pyotr Ilyich Tchaikovsky,legacy,Lizzio and Littig,legacy,Norddeutsche Philharmonie (Orchestra); Pyotr Ilyich Tchaikovsky; Norddeutsche Philharmonie,discogs,Sleeping Beauty Ballet Suite Op. 66 • 1812 Overture Suite Op. 49,legacy,Chevron (2),discogs,CHVL 152,legacy,,,1979,legacy,Stereo,legacy,"A Sleeping Beauty Ballet Suite Op. 66
B 1812 Overture Suite Op. 49",discogs,13295609,discogs,,,,,,,,,,,,,,,,Chevron (2) CHVL 152,split,already-separate-in-source,https://www.discogs.com/release/13295609,yes,Exact,120,no,no
DG-0123,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,123,Pyotr Ilyich Tchaikovsky,legacy,Efrem Kurtz,legacy,Pigeon Crowle (Liner Notes); Philharmonia Orchestra (Orchestra); Yehudi Menuhin (Violin [Solo Ciolin]); Pyotr Ilyich Tchaikovsky; Efrem Kurtz; Philharmonia Orchestra; Yehudi Menuhin,discogs,The Sleeping Beauty Suite From The Ballet,legacy,His Master's Voice,discogs,ALP 1790,legacy,,,,,Mono,legacy,"A1 Introduction; Prologue - (2) Scène Dansante - Entrance Of The Fairies; (3) Pas De Six - The Fairies Present Their Gifts: Intrada; Variation IV; Variation V
Act I
A2 (6) Valse
A3 (8) Pas D'Action - Rose Adagio; Aurora's Variation
Act III
B1 (22) Polonaise
B2 (23) Pas De Trois - Florestan And His Sisters; Intrada; Variation I; Variation Il; Coda
B3 (25) Pas De Deux - Blue Birds: Intrada; Variation I; Variation Il; Coda
B4 (26) Pas De Caractère - Red Riding Hood And The Wolf
B5 (28) Pas De Deux - Princess Aurora And Prince Florimund; Intrada; Adagio; Variation Il; Coda (The 3 Ivans)
B6 (30) Finale Et Apothéose",discogs,14522646,discogs,,,,,,,,,,,,,,,,His Master's Voice ALP 1790,split,already-separate-in-source,https://www.discogs.com/release/14522646,yes,Exact,138,no,no
DG-0124,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,124,Pyotr Ilyich Tchaikovsky,legacy,William Steinberg,legacy,Pittsburgh Symphony Orchestra (Orchestra); Nathan Milstein (Violin); Nathan Milstein; Pittsburgh Symphony Orchestra; William Steinberg; Pyotr Ilyich Tchaikovsky,discogs,"Violin Concerto In D Major, Op.35",legacy,World Record Club,discogs,T574,legacy,,,1967,legacy,Stereo,legacy,"Concerto For Violin And Orchestra D-Major, Op. 35",discogs,13150755,discogs,,,,,,,,,,,,,,,,World Record Club T574,split,already-separate-in-source,https://www.discogs.com/release/13150755,yes,Exact,130,no,no
DG-0125,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,125,Pyotr Ilyich Tchaikovsky,legacy,Arthur Fiedler,legacy,Niccola dell'Abate (Illustration [Front Cover]); Peter Gammond (Liner Notes); Boston Pops Orchestra (Orchestra); Pyotr Ilyich Tchaikovsky; Boston Pops Orchestra; Arthur Fiedler,discogs,The Nutcracker Suite (Excerpts),legacy,RCA,discogs,CCV 5022,legacy,,,1975,legacy,Stereo,legacy,"A1 Overture - Marche - Christmas Tree Scene
A2 Winter Scene - Waltz Of The Snow Flakes
Divertissement
B2 Waltz Of The Flowers
B3 Pas De Deux ; Tarantella ; Dance Of The Sugar Plum Fairy ; Coda
B4 Final Waltz",discogs,1985178,discogs,,,,,,,,,,,,,,,,RCA CCV 5022,split,already-separate-in-source,https://www.discogs.com/release/1985178,yes,Exact,138,no,no
DG-0126,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,126,Pyotr Ilyich Tchaikovsky,legacy,Herbert von Karajan,legacy,Douglas Larter (Engineer); Edgar Degas (Painting); Siegfried Lauterwasser (Photography By); Walter Legge (Producer); Cyril Beaumont (Sleeve Notes); Paul Holmes (13) (Sleeve Notes); Pyotr Ilyich Tchaikovsky; Modest Mussorgsky; Herbert von Karajan; Philharmonia Orchestra,discogs,Sleeping Beauty and Swan Lake Ballet Suites,legacy,EMI Eminence,discogs,EMX 41 2067 1,legacy,,,1985,legacy,Stereo,legacy,"Tchaikovsky Swan Lake - Ballet Suite, Op. 20
A1 Scene (Swan Theme)
A2 Waltz in A major - Act 1
A3 Dance of the Little Swans - Act 2
A4 Introduction to Scene and Second Dance of the Queen of the Swans - Act 2
A5 Hungarian Dance (Czardas) - Act 3
Tchaikovsky Sleeping Beauty - Ballet Suite, Op. 66
B1 Introduction and Lilac Fairy (Prologue)
B2 Pas d'action (Adagio) - Act 1
B3 Pas de caractere (Puss in Boots) - Act 3
B4 Panorama - Act 2
B5 Valse - Act 1
Mussorgsky (orch. Rimsky-Korsakov)
B6 Dance of the Persian Slaves from ""Khovantschina""",discogs,9229913,discogs,,,,,,,,,,,,,,,,EMI Eminence EMX 41 2067 1,split,already-separate-in-source,https://www.discogs.com/release/9229913,yes,Exact,146,no,no
DG-0127,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,127,Pyotr Ilyich Tchaikovsky,legacy,Sigmund Spaeth,legacy,Pyotr Ilyich Tchaikovsky,discogs,Nutcracker Suite,legacy,Best Loved Famous Music,discogs,1,legacy,,,,,Stereo,legacy,Nutcracker Suite,discogs,26868389,discogs,,,,,,,,,,,,,,,,Best Loved Famous Music 1,split,already-separate-in-source,https://www.discogs.com/release/26868389,yes,Label+Cat,136,no,no
DG-0128,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,128,Pyotr Ilyich Tchaikovsky,legacy,Charles Dutoit,legacy,Charles Dutoit; Orchestre symphonique de Montréal; Pyotr Ilyich Tchaikovsky,discogs,"Tchaikovsky: 1812 Overture; Symphony No. 6 In B Minor ""Pathetique""",legacy,Decca,discogs,B0000951-02,legacy,1985,legacy,2003,legacy,Stereo,legacy,"Symphony No. 6 In B Minor, Op. 74 ""Pathetique""
5 1812 Overture, Op. 49 – 16:01",discogs,29783254,discogs,,,,,,,,,,,,,,,,Decca B0000951-02,split,already-separate-in-source,https://www.discogs.com/release/29783254,yes,Fallback,16,no,no
DG-0129,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,129,Pyotr Ilyich Tchaikovsky,legacy,Rudolf Moralt; Willem Van Otterloo,legacy,Wiener Symphoniker (Orchestra); Pyotr Ilyich Tchaikovsky,discogs,"Suites: ""Nutcracker"" / Sleeping Beauty",legacy,Philips,discogs,GBL 5526,legacy,,,1955,legacy,Mono,legacy,"A ""Nutcracker"" Suite, Op.71a
B The Sleeping Beauty - Suite, Op.66a",discogs,3968098,discogs,,,,,,,,,,,,,,,,Philips GBL 5526,split,already-separate-in-source,https://www.discogs.com/release/3968098,yes,Exact,120,no,no
DG-0130,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,130,Pyotr Ilyich Tchaikovsky,legacy,Kiril Kondrashin,legacy,Philharmonia Orchestra (Orchestra); Leonid Kogan (Violin); Édouard Lalo; Pyotr Ilyich Tchaikovsky,discogs,Symphonie Espagnole,legacy,World Record Club,discogs,T562,legacy,,,1961,legacy,Mono,legacy,"Symphonie Espagnole
B2 Serenade Melancolique",discogs,8949505,discogs,,,,,,,,,,,,,,,,World Record Club T562,split,already-separate-in-source,https://www.discogs.com/release/8949505,yes,Exact,130,no,no
DG-0131,enriched,M0-IMPORT-ENRICHED,Vinyl Records Record 2 Jen.xlsx,Classical Master,131,Ralph Vaughan Williams,legacy,André Previn,legacy,"Royds London Ltd. (Cover, Design); E (24) (Lacquer Cut By); K (52) (Lacquer Cut By); London Symphony Orchestra (Orchestra); Ralph Vaughan Williams; André Previn; London Symphony Orchestra",discogs,Symphonies 6 & 8,legacy,RCA Victor,discogs,SB 6769,legacy,1968,legacy,1970,legacy,Stereo,legacy,"Symphony No 6 In E Minor
Symphony No 8 In D Minor",discogs,28167400,discogs,,,,,,,,,,,,,,,,RCA Victor SB 6769,split,already-separate-in-source,https://www.discogs.com/release/28167400,yes,Exact,128,no,no
